月日,名前,種類,金額,コード
5月3日,石川 ,減価償却費,3400,03
5月3日,清水 ,接待費,4900,06
5月3日,長谷川 ,通信費,7000,09
5月3日,松本 ,保険料,6300,09
5月3日,中川 ,交際費,1800,11
5月3日,藤井 ,交通費,9800,19
5月3日,山口 ,給　料,5600,18
5月3日,岡本 ,通信費,6700,19
5月4日,長谷川 ,消耗品費,2600,17
5月4日,岡田 ,接待費,7900,15
5月4日,石井 ,保険料,5400,14
5月4日,山田 ,広告費,200,12
5月4日,山崎 ,交際費,5800,20
5月4日,三浦 ,雑　費,7300,07
5月4日,鈴木 ,減価償却費,5700,04
5月4日,石井 ,光熱費,5400,01
5月4日,吉田 ,減価償却費,2800,06
5月4日,斎藤 ,消耗品費,5600,08
5月4日,林 ,保険料,600,15
5月4日,中川 ,広告費,4200,10
5月4日,高橋 ,減価償却費,5600,08
5月4日,藤井 ,減価償却費,2100,12
5月4日,森 ,地代家賃,3600,15
5月4日,斎藤 ,給　料,6000,13
5月4日,中川 ,通信費,3600,02
5月4日,遠藤 ,地代家賃,200,04
5月4日,青木 ,地代家賃,800,12
5月4日,小林 ,交通費,2200,03
5月4日,斎藤 ,通信費,8600,13
5月4日,伊藤 ,雑　費,5700,19
5月4日,中島 ,消耗品費,9300,14
5月4日,中島 ,交通費,9000,08
5月4日,中村 ,雑　費,7500,20
5月4日,長谷川 ,光熱費,7300,05
5月4日,藤田 ,通信費,9400,20
5月4日,山田 ,給　料,7500,03
5月4日,福田 ,雑　費,1400,20
5月4日,佐々木 ,交際費,1200,16
5月4日,藤井 ,地代家賃,7200,11
5月4日,太田 ,保険料,8400,02
5月4日,松田 ,地代家賃,4300,03
5月4日,斎藤 ,接待費,6500,15
5月4日,青木 ,保険料,6800,17
5月4日,橋本 ,給　料,1800,11
5月5日,長谷川 ,給　料,300,17
5月5日,藤井 ,広告費,1000,14
5月5日,松本 ,接待費,3700,08
5月5日,橋本 ,雑　費,4900,20
5月5日,藤田 ,交際費,1100,16
5月5日,岡本 ,保険料,9300,03
5月5日,佐藤 ,交際費,5000,07
5月5日,佐々木 ,接待費,6800,05
5月5日,高橋 ,光熱費,5200,16
5月5日,森 ,地代家賃,5600,03
5月5日,森 ,通信費,1000,11
5月5日,藤原 ,広告費,1100,20
5月5日,石井 ,地代家賃,3200,14
5月5日,小川 ,地代家賃,9700,10
5月5日,林 ,地代家賃,4200,17
5月5日,佐々木 ,厚生費,8800,10
5月5日,石川 ,厚生費,7100,02
5月5日,青木 ,光熱費,9300,13
5月5日,井上 ,厚生費,1600,02
5月5日,池田 ,消耗品費,7700,09
5月6日,山口 ,租税公課,1700,18
5月6日,森 ,雑　費,3600,15
5月6日,山口 ,交通費,7300,12
5月6日,高橋 ,交際費,8500,02
5月6日,山下 ,給　料,7200,18
5月6日,小林 ,接待費,500,04
5月6日,山本 ,接待費,8400,20
5月6日,井上 ,租税公課,4400,18
5月6日,井上 ,通信費,6600,09
5月6日,林 ,光熱費,7300,20
5月6日,田中 ,地代家賃,400,02
5月6日,清水 ,接待費,9200,02
5月6日,田中 ,消耗品費,8300,12
5月6日,山下 ,減価償却費,4900,04
5月6日,青木 ,通信費,9800,07
5月6日,坂本 ,通信費,2500,01
5月6日,加藤 ,厚生費,2800,01
5月6日,山口 ,地代家賃,500,15
5月6日,岡田 ,保険料,4300,14
5月6日,長谷川 ,交際費,7500,08
5月6日,中村 ,租税公課,6100,06
5月6日,高橋 ,保険料,4100,08
5月6日,井上 ,地代家賃,9000,05
5月6日,石井 ,通信費,4300,17
5月6日,後藤 ,地代家賃,700,04
5月6日,西村 ,雑　費,6500,01
5月6日,井上 ,減価償却費,1900,16
5月6日,岡田 ,交通費,1000,03
5月7日,高橋 ,光熱費,2300,15
5月7日,田中 ,租税公課,8200,19
5月7日,斉藤 ,交通費,1300,01
5月7日,山口 ,保険料,300,18
5月7日,斎藤 ,消耗品費,9700,18
5月7日,小林 ,雑　費,5300,09
5月7日,鈴木 ,保険料,500,12
5月7日,阿部 ,通信費,6100,13
5月7日,長谷川 ,通信費,7300,08
5月7日,林 ,給　料,800,05
5月7日,田中 ,租税公課,1100,05
5月7日,藤井 ,交通費,4900,01
5月7日,岡田 ,接待費,5600,06
5月7日,清水 ,交通費,3100,14
5月7日,中川 ,雑　費,2800,08
5月7日,清水 ,消耗品費,1400,10
5月7日,林 ,雑　費,10000,04
5月7日,斎藤 ,通信費,2700,15
5月7日,青木 ,光熱費,4800,19
5月7日,佐藤 ,減価償却費,2700,14
5月7日,前田 ,保険料,9900,05
5月7日,西村 ,交通費,8800,14
5月7日,森 ,雑　費,3800,20
5月7日,藤原 ,消耗品費,9600,11
5月7日,山田 ,厚生費,4400,17
5月7日,後藤 ,地代家賃,8000,05
5月7日,松田 ,光熱費,4100,07
5月7日,斎藤 ,雑　費,7200,14
5月7日,清水 ,給　料,9100,20
5月7日,木村 ,交通費,7700,03
5月7日,遠藤 ,租税公課,2100,20
5月7日,木村 ,地代家賃,300,13
5月7日,村上 ,地代家賃,4800,14
5月7日,石川 ,給　料,4900,19
5月7日,福田 ,交際費,400,18
5月7日,加藤 ,通信費,2600,14
5月7日,渡辺 ,交際費,5200,11
5月8日,山下 ,租税公課,4900,14
5月8日,岡田 ,給　料,5700,17
5月8日,坂本 ,通信費,8600,19
5月8日,斉藤 ,広告費,6200,08
5月8日,近藤 ,消耗品費,6900,18
5月8日,伊藤 ,雑　費,1500,03
5月8日,後藤 ,通信費,9200,15
5月8日,藤田 ,交際費,6700,19
5月8日,山口 ,光熱費,2800,01
5月8日,岡田 ,通信費,9400,17
5月8日,橋本 ,広告費,3200,10
5月8日,佐藤 ,租税公課,6400,05
5月8日,高橋 ,広告費,5800,15
5月8日,近藤 ,光熱費,500,11
5月8日,坂本 ,通信費,1300,01
5月8日,中村 ,消耗品費,6900,09
5月8日,小川 ,交際費,3300,03
5月8日,高橋 ,給　料,600,18
5月8日,青木 ,通信費,4400,01
5月8日,小林 ,給　料,1200,19
5月8日,石川 ,地代家賃,2500,10
5月8日,中川 ,減価償却費,9200,12
5月8日,岡田 ,給　料,9200,19
5月9日,山口 ,交際費,4800,15
5月9日,石川 ,光熱費,4000,13
5月9日,岡本 ,消耗品費,1700,07
5月9日,後藤 ,地代家賃,9200,06
5月9日,長谷川 ,広告費,3000,17
5月9日,山下 ,雑　費,6500,09
5月9日,石川 ,広告費,8700,20
5月9日,高橋 ,雑　費,6800,12
5月9日,長谷川 ,保険料,1100,14
5月9日,吉田 ,租税公課,5200,20
5月9日,藤田 ,給　料,9800,07
5月9日,木村 ,租税公課,2500,10
5月9日,山田 ,光熱費,500,06
5月9日,中川 ,広告費,900,04
5月9日,小林 ,雑　費,6700,09
5月9日,山下 ,厚生費,8200,06
5月9日,山下 ,雑　費,2500,10
5月9日,松本 ,消耗品費,100,17
5月9日,藤井 ,光熱費,8900,19
5月9日,阿部 ,通信費,10000,05
5月9日,山本 ,減価償却費,1000,15
5月9日,鈴木 ,租税公課,6900,15
5月9日,中川 ,減価償却費,2200,01
5月9日,斎藤 ,給　料,700,19
5月9日,木村 ,通信費,6100,09
5月9日,森 ,減価償却費,7500,13
5月9日,山崎 ,保険料,1200,06
5月9日,松本 ,接待費,1000,13
5月9日,佐藤 ,減価償却費,8100,07
5月9日,小林 ,消耗品費,6400,05
5月9日,藤田 ,地代家賃,3200,13
5月10日,井上 ,接待費,2900,09
5月10日,松本 ,減価償却費,5500,10
5月10日,佐藤 ,接待費,3900,01
5月10日,吉田 ,雑　費,8000,18
5月10日,近藤 ,租税公課,10000,06
5月10日,田中 ,租税公課,6400,13
5月10日,岡田 ,通信費,3500,15
5月10日,坂本 ,厚生費,3000,14
5月10日,山本 ,通信費,2000,13
5月10日,後藤 ,広告費,6200,11
5月10日,福田 ,交通費,2200,19
5月10日,岡本 ,租税公課,3000,18
5月10日,山下 ,通信費,6300,10
5月10日,中川 ,租税公課,3400,15
5月10日,高橋 ,光熱費,8000,12
5月10日,伊藤 ,保険料,1900,03
5月10日,藤井 ,給　料,1000,12
5月10日,佐藤 ,接待費,3900,08
5月10日,藤井 ,通信費,9300,05
5月10日,岡田 ,減価償却費,6200,04
5月10日,山本 ,雑　費,6800,06
5月10日,後藤 ,減価償却費,1500,01
5月10日,西村 ,租税公課,5400,06
5月10日,中島 ,雑　費,6100,06
5月10日,太田 ,消耗品費,1300,16
5月10日,斎藤 ,減価償却費,9100,18
5月10日,山崎 ,租税公課,6600,12
5月11日,橋本 ,給　料,3500,17
5月11日,阿部 ,消耗品費,6700,13
5月11日,石井 ,消耗品費,4600,02
5月11日,西村 ,減価償却費,200,03
5月11日,山下 ,交通費,4200,13
5月11日,長谷川 ,雑　費,6300,16
5月11日,阿部 ,交通費,4100,06
5月11日,藤井 ,地代家賃,1900,11
5月11日,井上 ,通信費,9400,14
5月11日,前田 ,通信費,9900,06
5月11日,西村 ,交際費,7300,11
5月11日,藤井 ,広告費,5400,12
5月11日,山下 ,給　料,6700,06
5月11日,遠藤 ,広告費,8500,03
5月11日,吉田 ,地代家賃,3700,15
5月11日,藤田 ,厚生費,8200,16
5月11日,村上 ,地代家賃,9000,01
5月11日,小川 ,光熱費,1600,16
5月11日,高橋 ,通信費,4500,04
5月11日,渡辺 ,消耗品費,6900,07
5月11日,石川 ,地代家賃,8900,01
5月11日,高橋 ,消耗品費,2200,13
5月11日,石川 ,光熱費,2600,05
5月11日,藤田 ,減価償却費,1600,10
5月11日,林 ,消耗品費,7700,19
5月11日,加藤 ,光熱費,8100,12
5月11日,石井 ,広告費,1700,09
5月11日,山崎 ,広告費,7200,15
5月11日,後藤 ,接待費,4300,02
5月11日,西村 ,広告費,9400,19
5月11日,藤原 ,光熱費,8100,02
5月11日,西村 ,交際費,2000,10
5月11日,村上 ,広告費,5400,10
5月11日,西村 ,広告費,5300,13
5月11日,高橋 ,広告費,5900,15
5月11日,遠藤 ,厚生費,300,13
5月11日,青木 ,地代家賃,9400,13
5月12日,後藤 ,雑　費,1300,17
5月12日,長谷川 ,広告費,3200,05
5月12日,小林 ,給　料,700,11
5月12日,松田 ,減価償却費,6300,10
5月12日,斎藤 ,光熱費,2500,15
5月12日,近藤 ,接待費,9200,04
5月12日,清水 ,接待費,9000,01
5月12日,山崎 ,広告費,5900,04
5月12日,橋本 ,接待費,2600,02
5月12日,石井 ,厚生費,2800,18
5月12日,田中 ,交通費,8000,07
5月12日,藤田 ,減価償却費,4300,02
5月12日,三浦 ,厚生費,5500,06
5月12日,岡本 ,消耗品費,400,15
5月12日,山田 ,減価償却費,7400,17
5月12日,佐藤 ,保険料,10000,13
5月12日,近藤 ,交通費,1700,18
5月12日,山田 ,消耗品費,4700,17
5月12日,林 ,光熱費,6000,11
5月12日,林 ,光熱費,3200,16
5月12日,岡本 ,租税公課,900,03
5月12日,青木 ,交通費,7900,09
5月12日,藤原 ,厚生費,1900,13
5月12日,石川 ,広告費,8300,14
5月12日,中島 ,接待費,9900,02
5月12日,松本 ,厚生費,3400,09
5月12日,阿部 ,給　料,1000,07
5月12日,橋本 ,光熱費,5500,02
5月12日,山崎 ,接待費,4500,06
5月12日,西村 ,保険料,9800,02
5月12日,伊藤 ,光熱費,4200,01
5月12日,坂本 ,地代家賃,5400,07
5月12日,太田 ,通信費,4900,03
5月12日,林 ,交際費,8100,18
5月12日,石井 ,交通費,7200,19
5月12日,池田 ,保険料,8500,02
5月12日,田中 ,租税公課,500,07
5月12日,藤原 ,接待費,3100,01
5月12日,太田 ,雑　費,4100,15
5月12日,井上 ,接待費,3000,10
5月12日,前田 ,雑　費,7500,08
5月12日,中川 ,接待費,4000,10
5月12日,福田 ,保険料,3600,06
5月13日,斉藤 ,給　料,300,11
5月13日,福田 ,接待費,8200,09
5月13日,中村 ,通信費,8100,12
5月13日,山崎 ,交際費,2100,08
5月13日,青木 ,保険料,7300,07
5月13日,高橋 ,接待費,4600,02
5月13日,福田 ,消耗品費,5000,13
5月13日,村上 ,光熱費,800,11
5月13日,清水 ,広告費,4700,15
5月13日,山本 ,通信費,4300,12
5月13日,小川 ,消耗品費,1800,04
5月13日,山下 ,交際費,7900,10
5月13日,三浦 ,給　料,6100,14
5月13日,山崎 ,交際費,8400,14
5月13日,林 ,減価償却費,6300,08
5月13日,山田 ,広告費,3500,07
5月13日,藤井 ,減価償却費,2800,15
5月13日,中島 ,厚生費,4600,08
5月13日,松田 ,接待費,4000,01
5月13日,橋本 ,給　料,4500,20
5月13日,松田 ,交際費,7700,15
5月13日,中島 ,租税公課,8100,20
5月13日,藤原 ,雑　費,1700,19
5月13日,太田 ,減価償却費,6800,09
5月13日,中川 ,交通費,4800,12
5月13日,長谷川 ,消耗品費,6100,10
5月14日,清水 ,租税公課,9800,20
5月14日,佐藤 ,接待費,4400,06
5月14日,橋本 ,雑　費,4300,02
5月14日,藤井 ,保険料,9100,13
5月14日,斉藤 ,広告費,7200,12
5月14日,村上 ,租税公課,2600,10
5月14日,山本 ,広告費,4000,14
5月14日,坂本 ,光熱費,1100,01
5月14日,前田 ,光熱費,5800,07
5月14日,山崎 ,減価償却費,7500,10
5月14日,中川 ,接待費,7300,09
5月14日,岡本 ,交通費,6400,07
5月14日,渡辺 ,雑　費,5300,14
5月14日,吉田 ,給　料,4500,03
5月14日,前田 ,地代家賃,3300,20
5月14日,福田 ,広告費,10000,18
5月14日,加藤 ,厚生費,7600,11
5月14日,山田 ,広告費,1300,13
5月14日,松本 ,減価償却費,2300,18
5月14日,山崎 ,広告費,2500,10
5月15日,山下 ,消耗品費,1600,16
5月15日,松本 ,交際費,9700,02
5月15日,石川 ,接待費,8100,15
5月15日,井上 ,減価償却費,4800,13
5月15日,松本 ,広告費,3500,09
5月15日,青木 ,雑　費,8200,14
5月15日,小林 ,通信費,700,16
5月15日,中川 ,雑　費,1800,13
5月15日,加藤 ,減価償却費,5600,06
5月15日,長谷川 ,地代家賃,4500,09
5月15日,斉藤 ,交際費,200,07
5月15日,村上 ,厚生費,500,18
5月15日,遠藤 ,交通費,6900,20
5月15日,岡田 ,交際費,10000,17
5月15日,山本 ,接待費,2100,20
5月15日,斎藤 ,給　料,9600,10
5月15日,石井 ,通信費,1800,08
5月15日,福田 ,租税公課,800,10
5月15日,石川 ,雑　費,6900,17
5月15日,木村 ,雑　費,1700,17
5月15日,石井 ,広告費,6000,04
5月15日,中川 ,消耗品費,6000,04
5月15日,松田 ,租税公課,8800,13
5月15日,山口 ,給　料,5700,07
5月15日,渡辺 ,厚生費,1000,10
5月15日,小林 ,雑　費,5900,16
5月15日,井上 ,減価償却費,9500,08
5月15日,小林 ,光熱費,6000,10
5月16日,林 ,地代家賃,300,01
5月16日,渡辺 ,通信費,7800,01
5月16日,小川 ,給　料,6900,19
5月16日,池田 ,交通費,9100,11
5月16日,藤井 ,厚生費,4000,06
5月16日,福田 ,地代家賃,3600,02
5月16日,木村 ,交通費,7600,01
5月16日,中村 ,接待費,2800,12
5月16日,西村 ,光熱費,7700,05
5月16日,松本 ,厚生費,1700,12
5月16日,近藤 ,消耗品費,4000,10
5月16日,前田 ,保険料,8500,09
5月16日,藤田 ,交際費,9600,03
5月16日,井上 ,減価償却費,2200,13
5月16日,木村 ,交際費,9700,05
5月16日,橋本 ,広告費,600,09
5月16日,山田 ,減価償却費,4800,16
5月16日,岡本 ,厚生費,5600,20
5月16日,小林 ,交際費,8000,01
5月16日,池田 ,租税公課,200,17
5月16日,村上 ,通信費,2500,11
5月16日,三浦 ,地代家賃,1200,09
5月16日,伊藤 ,保険料,1000,01
5月16日,福田 ,厚生費,4900,11
5月17日,池田 ,広告費,7700,14
5月17日,西村 ,広告費,8900,10
5月17日,佐藤 ,租税公課,400,20
5月17日,石川 ,厚生費,6800,11
5月17日,木村 ,厚生費,7100,13
5月17日,井上 ,地代家賃,3700,01
5月17日,斎藤 ,広告費,9500,06
5月17日,鈴木 ,厚生費,9800,19
5月17日,石井 ,厚生費,6100,15
5月17日,坂本 ,保険料,5600,05
5月17日,山田 ,厚生費,6700,17
5月17日,山下 ,雑　費,6700,17
5月17日,佐々木 ,保険料,5100,16
5月17日,太田 ,減価償却費,600,06
5月17日,加藤 ,通信費,9200,19
5月17日,山口 ,接待費,600,11
5月17日,西村 ,消耗品費,6700,02
5月17日,近藤 ,消耗品費,9300,11
5月17日,山口 ,給　料,7500,17
5月17日,村上 ,厚生費,9600,03
5月17日,橋本 ,消耗品費,6000,10
5月17日,村上 ,通信費,8600,07
5月17日,山崎 ,交際費,4500,01
5月17日,太田 ,租税公課,1500,16
5月17日,福田 ,減価償却費,500,08
5月17日,後藤 ,広告費,500,04
5月17日,岡本 ,交際費,2500,09
5月17日,山本 ,交際費,4000,11
5月17日,村上 ,通信費,8500,06
5月17日,中島 ,広告費,1500,12
5月17日,藤田 ,通信費,7100,10
5月17日,岡本 ,租税公課,3400,07
5月17日,高橋 ,接待費,3100,15
5月17日,森 ,雑　費,4200,14
5月17日,橋本 ,接待費,3300,07
5月17日,中村 ,地代家賃,8300,14
5月18日,藤原 ,交際費,7500,17
5月18日,斉藤 ,交際費,800,17
5月18日,藤田 ,広告費,1300,17
5月18日,西村 ,光熱費,4700,15
5月18日,福田 ,広告費,4800,20
5月18日,田中 ,給　料,4700,10
5月18日,池田 ,接待費,6300,05
5月18日,村上 ,租税公課,7400,05
5月18日,松本 ,地代家賃,400,12
5月18日,岡本 ,地代家賃,7300,15
5月18日,渡辺 ,保険料,600,01
5月18日,岡本 ,地代家賃,1600,09
5月18日,加藤 ,接待費,6100,02
5月18日,岡本 ,地代家賃,2400,08
5月18日,木村 ,減価償却費,1200,13
5月18日,山崎 ,厚生費,4400,08
5月18日,加藤 ,給　料,3000,16
5月18日,前田 ,地代家賃,6800,05
5月18日,中島 ,地代家賃,8800,14
5月18日,長谷川 ,交際費,1200,09
5月18日,中川 ,減価償却費,7300,11
5月18日,藤井 ,広告費,2800,05
5月18日,小川 ,厚生費,5200,08
5月18日,坂本 ,光熱費,500,05
5月18日,小川 ,光熱費,6700,01
5月18日,森 ,雑　費,2100,20
5月18日,山崎 ,消耗品費,2700,04
5月18日,坂本 ,通信費,2600,06
5月19日,三浦 ,交通費,7000,14
5月19日,阿部 ,厚生費,2200,02
5月19日,石川 ,交際費,8100,02
5月19日,斎藤 ,厚生費,6900,19
5月19日,岡田 ,消耗品費,3900,14
5月19日,山田 ,交通費,4000,13
5月19日,渡辺 ,接待費,1900,18
5月19日,中川 ,雑　費,4000,04
5月19日,橋本 ,広告費,4400,14
5月19日,中島 ,雑　費,2400,08
5月19日,山崎 ,保険料,2600,04
5月19日,前田 ,通信費,3900,02
5月19日,石川 ,保険料,4100,12
5月19日,伊藤 ,給　料,3500,18
5月19日,遠藤 ,厚生費,3100,06
5月19日,佐々木 ,交際費,6200,16
5月19日,岡田 ,消耗品費,1200,14
5月19日,山崎 ,厚生費,1900,14
5月19日,長谷川 ,交通費,3200,01
5月19日,林 ,広告費,2600,03
5月19日,渡辺 ,厚生費,9700,03
5月19日,山口 ,通信費,8200,13
5月20日,鈴木 ,雑　費,4400,03
5月20日,斎藤 ,消耗品費,7800,08
5月20日,西村 ,地代家賃,8400,09
5月20日,清水 ,消耗品費,4200,03
5月20日,藤原 ,厚生費,4500,07
5月20日,木村 ,租税公課,900,01
5月20日,中島 ,厚生費,4100,08
5月20日,橋本 ,接待費,7700,04
5月20日,石井 ,通信費,7700,10
5月20日,藤井 ,交通費,3500,20
5月20日,前田 ,交際費,4400,09
5月20日,中川 ,租税公課,7200,20
5月20日,藤田 ,雑　費,500,14
5月20日,村上 ,保険料,5700,01
5月20日,松本 ,交通費,5200,03
5月20日,伊藤 ,給　料,600,07
5月20日,橋本 ,光熱費,7700,10
5月20日,中村 ,保険料,2600,05
5月20日,斎藤 ,厚生費,9600,07
5月20日,遠藤 ,光熱費,5900,08
5月20日,藤井 ,厚生費,3700,12
5月20日,山本 ,雑　費,6300,03
5月20日,小林 ,地代家賃,6800,04
5月20日,加藤 ,減価償却費,8300,13
5月20日,斉藤 ,接待費,5900,09
5月20日,斉藤 ,交際費,7300,07
5月20日,林 ,接待費,1100,06
5月20日,田中 ,交際費,8400,19
5月21日,前田 ,雑　費,9100,03
5月21日,橋本 ,接待費,7800,01
5月21日,中村 ,交際費,9000,01
5月21日,阿部 ,減価償却費,2500,10
5月21日,藤原 ,交通費,4700,14
5月21日,福田 ,通信費,9100,02
5月21日,藤原 ,地代家賃,5400,20
5月21日,吉田 ,厚生費,7700,07
5月21日,伊藤 ,厚生費,2200,18
5月21日,清水 ,広告費,4600,09
5月21日,清水 ,厚生費,3800,10
5月21日,清水 ,消耗品費,2200,11
5月21日,後藤 ,給　料,9900,02
5月21日,近藤 ,保険料,3600,04
5月21日,森 ,厚生費,4400,11
5月21日,岡本 ,交際費,1900,10
5月21日,木村 ,雑　費,2700,15
5月21日,太田 ,交通費,7600,05
5月21日,森 ,交通費,100,18
5月21日,前田 ,交際費,2800,17
5月21日,林 ,接待費,3200,20
5月21日,渡辺 ,通信費,5300,20
5月21日,山口 ,交際費,4500,19
5月21日,松田 ,厚生費,3300,14
5月21日,村上 ,雑　費,7800,01
5月21日,松田 ,厚生費,7400,05
5月22日,松本 ,通信費,3100,09
5月22日,渡辺 ,接待費,6500,05
5月22日,岡本 ,租税公課,5800,20
5月22日,石川 ,給　料,9500,09
5月22日,福田 ,通信費,5000,08
5月22日,池田 ,保険料,7000,10
5月22日,中川 ,光熱費,9600,14
